Ids,X,Y
14,30.002300262451172,169.1619873046875
15,116.71299743652344,220.19485473632812
18,640.1158447265625,387.11505126953125
19,281.96624755859375,363.93853759765625
20,464.7211608886719,491.52618408203125
21,448.72320556640625,287.2220764160156
22,400.1282958984375,259.56976318359375
6,472.59320068359375,256.721435546875
14,28.971511840820312,169.68553161621094
15,115.9037094116211,219.6639862060547
18,643.057861328125,388.8125
19,281.41461181640625,362.75897216796875
20,462.6062316894531,488.71734619140625
21,450.6659851074219,287.787353515625
22,401.3581848144531,260.021728515625
6,472.4295959472656,256.7589111328125
14,28.214527130126953,169.18746948242188
15,115.0115966796875,219.2858123779297
18,644.6773071289062,390.1033935546875
19,280.5013732910156,361.70526123046875
20,460.4442138671875,486.2372741699219
21,451.95660400390625,288.864990234375
22,402.30596923828125,260.61236572265625
6,472.2909240722656,256.7169189453125
14,27.383434295654297,168.76893615722656
15,114.3528823852539,218.8038330078125
18,646.9813232421875,391.34722900390625
19,279.62884521484375,360.6661376953125
20,458.5045166015625,483.98211669921875
21,453.69781494140625,289.98828125
22,403.89068603515625,261.52252197265625
6,472.2382507324219,256.25811767578125
14,25.786951065063477,168.72691345214844
15,113.78309631347656,218.21902465820312
18,651.123779296875,394.11566162109375
19,278.5089111328125,358.76806640625
20,455.040283203125,479.91973876953125
21,456.723876953125,291.8155517578125
22,406.029541015625,262.2926330566406
6,471.9688415527344,256.1988220214844
14,24.731746673583984,169.0289306640625
15,113.24713134765625,217.69686889648438
18,654.0899047851562,396.1778564453125
19,277.56451416015625,357.28057861328125
20,452.3628234863281,476.72406005859375
21,458.92315673828125,292.5240783691406
22,406.8868408203125,262.5948486328125
6,471.444091796875,256.1069030761719
14,24.026103973388672,169.15963745117188
15,112.79447937011719,217.3567352294922
18,657.069091796875,397.93121337890625
19,276.352294921875,356.28814697265625
20,450.4945068359375,474.22613525390625
21,460.77789306640625,293.081787109375
22,407.9893493652344,263.12811279296875
6,470.9897766113281,256.2744140625
14,23.240550994873047,169.03305053710938
15,112.25691223144531,217.12741088867188
18,660.027587890625,399.8092041015625
19,275.489990234375,355.1465759277344
20,448.38189697265625,472.1160888671875
21,462.80657958984375,293.849609375
22,409.40789794921875,263.6488952636719
6,471.2689208984375,256.2474365234375
14,22.757511138916016,169.25746154785156
15,111.51565551757812,216.66116333007812
18,662.97119140625,401.39788818359375
19,274.22161865234375,354.40509033203125
20,445.8310546875,469.7881774902344
21,464.67462158203125,294.26629638671875
22,411.078369140625,263.9136962890625
6,471.6315612792969,256.8243103027344
14,21.977331161499023,169.03208923339844
15,110.34979248046875,215.8079833984375
18,667.9544677734375,404.16217041015625
19,272.7509460449219,352.83929443359375
20,443.06268310546875,465.93487548828125
21,467.01202392578125,295.5895690917969
22,413.73114013671875,265.1152648925781
6,471.674072265625,257.25689697265625
14,21.194015502929688,168.83331298828125
15,109.71685791015625,215.3297119140625
18,671.2389526367188,405.9768981933594
19,271.932861328125,351.73724365234375
20,440.5949401855469,463.0623474121094
21,469.2907409667969,296.3259582519531
22,415.4124755859375,265.9449768066406
6,471.5701904296875,258.3739013671875
14,21.003646850585938,168.83596801757812
15,109.01492309570312,215.14022827148438
18,674.35009765625,407.6856384277344
19,271.4093017578125,350.755126953125
20,438.31695556640625,460.5
21,471.0309143066406,297.26080322265625
22,416.34722900390625,266.55767822265625
6,471.742919921875,259.8243103027344
14,20.55061912536621,168.448974609375
15,108.64244079589844,214.7918243408203
18,677.55078125,409.7517395019531
19,270.686279296875,349.697265625
20,436.440673828125,458.25482177734375
21,472.9248962402344,297.75018310546875
22,417.4566650390625,267.1066589355469
6,471.53741455078125,258.95819091796875
14,19.564373016357422,168.0764617919922
15,108.01829528808594,214.1510009765625
18,680.3018798828125,411.39154052734375
19,270.20562744140625,348.470947265625
20,434.7001953125,456.43658447265625
21,474.79901123046875,298.4932861328125
22,418.7418212890625,267.54693603515625
6,471.52764892578125,262.4044189453125
14,18.547283172607422,167.46627807617188
15,106.77323150634766,213.37075805664062
18,685.4191284179688,414.3957214355469
19,269.3177490234375,346.860107421875
20,431.1229248046875,452.67864990234375
21,477.10064697265625,299.8158264160156
22,419.58892822265625,268.35308837890625
6,471.4466552734375,263.5077819824219
14,18.06146812438965,167.04788208007812
15,105.79005432128906,213.0954132080078
18,689.3193359375,416.6775207519531
19,268.8968200683594,345.87579345703125
20,428.82171630859375,450.14886474609375
21,478.612060546875,301.7371826171875
22,420.1885681152344,268.80682373046875
6,471.7989501953125,263.3387145996094
14,17.47576904296875,166.61495971679688
15,105.12230682373047,212.72157287597656
18,692.9864501953125,418.4683837890625
19,268.119384765625,344.77386474609375
20,427.54254150390625,447.88287353515625
21,480.31414794921875,302.810791015625
22,421.0270080566406,269.44000244140625
23,309.072998046875,228.31497192382812
6,472.0776062011719,262.3894348144531
14,16.94441795349121,166.2745819091797
15,104.69416809082031,212.28204345703125
18,696.0589599609375,420.38372802734375
19,267.3227233886719,343.7044677734375
20,425.9891052246094,445.46136474609375
21,483.01483154296875,303.65252685546875
22,422.165283203125,269.7953796386719
23,309.64202880859375,228.6332550048828
6,472.54931640625,262.1396789550781
14,14.902146339416504,166.35072326660156
15,104.1192626953125,211.97744750976562
18,699.4454345703125,421.86798095703125
19,266.11505126953125,342.55279541015625
20,423.6258544921875,443.2113037109375
21,484.88848876953125,304.38055419921875
22,423.8976135253906,270.3650817871094
23,311.62213134765625,229.0267333984375
6,472.74542236328125,261.49859619140625
14,13.348454475402832,166.0062255859375
15,103.14930725097656,211.34298706054688
18,704.5103149414062,425.04052734375
19,264.69476318359375,340.9638671875
20,420.961181640625,439.6496276855469
21,488.16082763671875,305.478271484375
22,426.3865966796875,271.0162353515625
23,314.8775634765625,230.07432556152344
6,472.7140808105469,262.2366638183594
14,12.631284713745117,165.6786651611328
15,102.53522491455078,210.53753662109375
18,708.6482543945312,427.8156433105469
19,263.6819763183594,339.88897705078125
20,418.95751953125,437.3068542480469
21,490.52191162109375,306.33868408203125
22,427.76544189453125,271.82208251953125
23,316.76837158203125,230.67019653320312
6,472.4974670410156,261.7044677734375
14,12.1710205078125,165.14874267578125
15,102.16624450683594,210.04043579101562
18,712.2882080078125,429.8647766113281
19,263.09429931640625,338.79449462890625
20,416.7771301269531,435.1328125
21,492.77606201171875,308.4390869140625
22,429.0223388671875,272.3563537597656
23,317.8625793457031,230.81654357910156
6,472.30047607421875,260.96661376953125
14,11.654224395751953,164.75613403320312
15,101.49664306640625,209.6157684326172
18,715.71630859375,431.745849609375
19,262.4059143066406,337.79730224609375
20,414.660400390625,433.2554016113281
21,494.929443359375,309.49761962890625
22,430.42877197265625,272.95074462890625
23,319.16888427734375,230.81051635742188
6,472.2127685546875,261.296875
14,11.492382049560547,164.41897583007812
15,100.54511260986328,209.21389770507812
18,718.9260864257812,433.9071044921875
19,261.63946533203125,336.64434814453125
20,413.3494873046875,431.41229248046875
21,496.5515441894531,310.00701904296875
22,431.662109375,273.90386962890625
23,319.9493408203125,231.44418334960938
6,472.5311279296875,260.4355773925781
14,11.153083801269531,164.17489624023438
15,99.78921508789062,208.96755981445312
18,724.6387939453125,437.08935546875
19,259.9086608886719,335.16741943359375
20,411.17181396484375,428.0008544921875
21,499.6219787597656,311.28289794921875
22,434.2018737792969,274.6860656738281
23,321.69427490234375,233.22076416015625
6,472.7843017578125,259.5972900390625
14,10.79777717590332,164.03712463378906
15,99.29464721679688,208.76412963867188
18,729.3128051757812,439.2548522949219
19,258.95880126953125,334.1326904296875
20,408.7543029785156,425.5484924316406
21,501.8240966796875,312.0784912109375
22,435.83184814453125,275.50103759765625
23,322.717529296875,234.2500762939453
6,472.87786865234375,259.82342529296875
14,10.388495445251465,163.58349609375
15,98.64468383789062,208.38819885253906
18,733.035400390625,441.5914306640625
19,258.1697692871094,333.2640075683594
20,406.791748046875,423.53045654296875
21,503.5662841796875,312.8857421875
22,437.0975036621094,276.35089111328125
23,323.958251953125,234.2164306640625
6,472.699462890625,259.599365234375
14,10.019692420959473,162.90618896484375
15,97.5787582397461,208.19509887695312
18,736.3612060546875,444.0166015625
19,257.4493408203125,332.72796630859375
20,405.35284423828125,421.77496337890625
21,505.4330749511719,313.4487609863281
22,438.297119140625,277.23980712890625
23,325.06085205078125,234.7855224609375
6,472.54339599609375,257.59954833984375
14,9.8047513961792,162.64501953125
15,96.97367858886719,208.02699279785156
18,740.0797119140625,445.8426513671875
19,257.0110778808594,332.04840087890625
20,403.8023376464844,419.9531555175781
21,507.07373046875,314.506103515625
22,439.79718017578125,278.10693359375
23,326.012451171875,234.93508911132812
6,472.48773193359375,256.81097412109375
14,9.067745208740234,162.0498046875
15,95.9619140625,207.36276245117188
18,746.522705078125,449.34716796875
19,255.89532470703125,330.4495849609375
20,400.7701721191406,416.8907470703125
21,511.9297180175781,316.0875549316406
22,441.8049621582031,278.8319091796875
23,327.68157958984375,236.45086669921875
6,472.4632263183594,256.40924072265625
14,8.69100570678711,162.02639770507812
15,95.37342834472656,206.78224182128906
18,751.0248413085938,452.00372314453125
19,255.6339111328125,329.3308410644531
20,398.74627685546875,414.454833984375
21,514.6417236328125,317.0885009765625
22,443.3376159667969,279.123046875
23,329.286865234375,238.5916748046875
6,472.51141357421875,256.1116943359375
14,8.390680313110352,161.97564697265625
15,94.72562408447266,206.27708435058594
18,754.8673095703125,454.7294006347656
19,254.56060791015625,328.4924011230469
20,396.74285888671875,412.3172912597656
21,516.3819580078125,318.39471435546875
22,444.42254638671875,279.601318359375
23,330.51983642578125,239.27545166015625
6,472.3131103515625,256.9214172363281
14,8.138750076293945,162.08096313476562
15,94.44912719726562,205.7642822265625
18,758.7012939453125,457.12786865234375
19,253.93643188476562,327.7890930175781
20,394.7239685058594,410.2312316894531
21,517.9703979492188,319.11163330078125
22,445.56573486328125,280.00323486328125
23,330.5956115722656,239.14427185058594
6,472.20880126953125,256.8280029296875
14,7.7477126121521,161.8688507080078
15,94.15791320800781,205.43418884277344
18,762.779052734375,459.28680419921875
19,253.29861450195312,326.9020080566406
20,393.26007080078125,408.5176086425781
21,519.6539916992188,319.88885498046875
22,446.8737487792969,280.45306396484375
23,331.55572509765625,238.97695922851562
6,472.16851806640625,256.5772399902344
14,6.816177845001221,161.31185913085938
15,92.94949340820312,204.81491088867188
18,768.6593017578125,462.7994079589844
19,252.09194946289062,325.5416564941406
20,391.01025390625,405.9207763671875
21,522.64306640625,321.2403869628906
22,448.84893798828125,281.36572265625
23,333.62841796875,240.5662384033203
6,472.12005615234375,256.6272888183594
14,6.423035621643066,160.9296875
15,92.17874145507812,204.42991638183594
18,773.317626953125,465.4626770019531
19,250.86312866210938,324.48699951171875
20,389.16021728515625,403.8558349609375
21,525.2894897460938,322.402587890625
22,450.47845458984375,282.31005859375
23,335.92291259765625,241.46910095214844
6,472.1177978515625,256.64923095703125
14,6.188054084777832,160.93841552734375
15,91.60441589355469,204.15567016601562
18,777.7843017578125,467.83868408203125
19,249.97415161132812,323.55889892578125
20,387.3869934082031,402.109375
21,527.5303955078125,323.52044677734375
22,452.0183410644531,283.2480163574219
23,337.64068603515625,242.21548461914062
6,472.1197204589844,256.6091003417969
14,5.764316082000732,160.98159790039062
15,90.90956115722656,203.99417114257812
18,781.579345703125,470.35968017578125
19,249.07554626464844,322.37335205078125
20,386.06341552734375,400.576171875
21,529.2521362304688,324.5455322265625
22,453.1793212890625,284.21868896484375
23,338.7169189453125,242.61553955078125
6,472.9003601074219,256.27679443359375
15,90.72354125976562,203.86447143554688
18,785.599853515625,473.00714111328125
19,248.52320861816406,321.7427978515625
20,384.8236389160156,399.04132080078125
21,531.213623046875,325.59576416015625
22,455.2536315917969,285.3028564453125
23,339.9610595703125,243.77618408203125
6,473.00860595703125,256.32501220703125
15,90.00424194335938,203.56130981445312
18,793.192138671875,476.60089111328125
19,247.46951293945312,320.4124450683594
20,381.97161865234375,396.1679382324219
21,534.6572265625,326.8344421386719
22,457.3298645019531,286.30792236328125
23,342.0120849609375,244.58212280273438
6,473.1161804199219,256.56256103515625
15,89.3099365234375,203.41249084472656
18,797.6854248046875,479.2167053222656
19,246.635498046875,319.4690856933594
20,379.842041015625,394.1351623535156
21,537.0819091796875,327.89556884765625
22,459.00299072265625,287.1781311035156
23,343.57574462890625,245.66156005859375
6,472.96722412109375,256.74176025390625
15,88.67061614990234,203.34005737304688
18,800.9977416992188,481.78228759765625
19,245.94168090820312,318.7215576171875
20,378.2440185546875,392.54901123046875
21,539.3573608398438,328.9459533691406
22,460.8848876953125,287.70306396484375
23,344.94366455078125,246.1187744140625
6,472.7696533203125,256.8942565917969
15,88.14495849609375,203.22177124023438
18,803.1735229492188,484.1519775390625
19,245.13522338867188,317.97247314453125
20,376.9273681640625,391.061279296875
21,541.4549560546875,330.0780334472656
22,462.09613037109375,288.24310302734375
23,346.16754150390625,245.91378784179688
6,472.78582763671875,256.9674377441406
15,87.68997955322266,203.0895538330078
18,808.0555419921875,487.172119140625
19,244.61383056640625,317.26116943359375
20,375.4755859375,389.64556884765625
21,543.533447265625,331.1373291015625
22,463.7084045410156,288.7773132324219
23,347.13226318359375,245.50698852539062
6,472.735107421875,257.09356689453125
15,86.171630859375,202.32278442382812
18,816.6245727539062,491.6282043457031
19,243.5126495361328,315.6994934082031
20,373.2303466796875,387.05999755859375
21,547.0877075195312,333.138916015625
22,465.3670654296875,289.7760314941406
23,349.00421142578125,247.5299072265625
6,472.6776123046875,257.33441162109375
15,85.51553344726562,201.98165893554688
18,822.6033935546875,494.97930908203125
19,242.68228149414062,314.7630615234375
20,371.16180419921875,385.10235595703125
21,549.6806640625,334.2870788574219
22,466.9559326171875,290.57318115234375
23,350.76947021484375,249.4214324951172
6,472.09735107421875,257.4540710449219
15,84.87496948242188,201.77435302734375
18,827.27197265625,498.5777282714844
19,241.87989807128906,313.93682861328125
20,369.6443176269531,384.00518798828125
21,551.861328125,335.3922119140625
22,468.4010925292969,291.511962890625
23,354.0552978515625,251.45223999023438
6,471.32965087890625,258.12005615234375
15,84.30715942382812,201.40951538085938
18,831.6778564453125,501.30206298828125
19,241.12799072265625,313.2368469238281
20,368.21868896484375,382.4096984863281
21,553.7009887695312,336.2230224609375
22,469.62274169921875,292.58795166015625
23,356.5406188964844,252.503662109375
6,471.71319580078125,258.681396484375
15,83.91885375976562,200.91201782226562
18,835.849853515625,503.85711669921875
19,240.53269958496094,312.5652160644531
20,366.40509033203125,380.54205322265625
21,555.6430053710938,337.39471435546875
22,471.70703125,293.10107421875
23,355.3446960449219,252.6467742919922
6,472.02960205078125,258.9532470703125
15,83.4976577758789,200.0546875
18,843.4992065429688,508.10650634765625
19,239.5753631591797,311.3761291503906
20,363.6632995605469,377.64532470703125
21,559.2523193359375,339.15484619140625
22,473.55145263671875,293.8280944824219
23,359.5301208496094,254.82498168945312
6,471.83013916015625,258.13153076171875
15,83.26776885986328,199.4869842529297
18,848.7940673828125,511.2437744140625
19,238.65380859375,310.44537353515625
20,362.2203369140625,375.87957763671875
21,561.8129272460938,340.57147216796875
22,475.3170166015625,294.5828857421875
23,361.3177490234375,256.11236572265625
6,471.3815002441406,257.3470458984375
15,82.93386840820312,199.15562438964844
18,854.4354248046875,514.1546630859375
19,237.5341796875,309.600341796875
20,360.83551025390625,374.4601135253906
21,564.1044921875,341.47222900390625
22,476.564208984375,295.12530517578125
23,362.4574890136719,256.72662353515625
6,471.590087890625,258.02850341796875
15,82.51638793945312,198.791748046875
18,859.286376953125,517.2530517578125
19,236.76712036132812,308.3808898925781
20,359.54010009765625,373.30499267578125
21,566.0493774414062,342.1678466796875
22,477.7429504394531,295.583251953125
23,362.1581726074219,257.66143798828125
6,471.0339050292969,258.21563720703125
15,81.91712951660156,198.46585083007812
18,866.2059326171875,520.0187377929688
19,235.82470703125,307.54400634765625
20,358.3174743652344,371.8248596191406
21,568.5775146484375,342.9415588378906
22,478.4764404296875,296.56378173828125
23,362.07598876953125,257.5585632324219
6,470.8598327636719,258.3033447265625
15,81.46846771240234,197.98550415039062
18,872.7731323242188,524.8099365234375
19,234.78369140625,306.31048583984375
20,355.94500732421875,369.57916259765625
21,572.28271484375,344.86077880859375
22,480.51666259765625,297.53631591796875
23,363.7255554199219,257.4839782714844
6,470.49578857421875,258.7724609375
15,80.20124816894531,197.59690856933594
18,877.901123046875,528.5677490234375
19,233.6614990234375,305.534423828125
20,354.3078308105469,368.02947998046875
21,574.58056640625,346.68658447265625
22,482.8314208984375,298.379638671875
23,366.12701416015625,258.66363525390625
6,470.70001220703125,258.94482421875
15,79.38046264648438,197.32534790039062
18,882.522216796875,531.70263671875
19,233.217041015625,304.8515625
20,352.76708984375,366.733642578125
21,577.0985107421875,348.24346923828125
22,485.38006591796875,299.3681640625
23,367.78314208984375,260.0692443847656
6,470.8373718261719,259.2282409667969
15,79.07243347167969,197.05653381347656
18,887.4615478515625,535.1732177734375
19,232.35409545898438,304.3035888671875
20,350.5472412109375,365.346435546875
21,579.162109375,349.6732177734375
22,487.67913818359375,300.005126953125
23,370.522705078125,260.9324645996094
6,470.640625,259.6839904785156
15,78.56735229492188,196.8600311279297
18,892.6590576171875,538.2384033203125
19,231.68951416015625,303.77862548828125
20,349.2005615234375,363.6861572265625
21,581.3800048828125,350.9621276855469
22,489.5810852050781,300.8106689453125
23,371.3125,261.77911376953125
6,470.412353515625,259.7350158691406
15,77.3837890625,196.5985107421875
18,900.7637939453125,543.63916015625
19,230.69729614257812,302.478759765625
20,347.1192626953125,361.6686706542969
21,585.3660278320312,353.03289794921875
22,492.1897277832031,302.30816650390625
23,375.23004150390625,263.37286376953125
6,470.691162109375,259.8306884765625
15,76.51570892333984,196.06964111328125
18,907.1790771484375,547.5481567382812
19,229.94540405273438,301.5778503417969
20,345.48785400390625,360.1227722167969
21,588.3072509765625,354.3721923828125
22,494.2816162109375,303.375732421875
23,378.37432861328125,264.12933349609375
6,471.00128173828125,259.427490234375
15,75.81783294677734,195.478759765625
18,913.2764892578125,550.9856567382812
19,229.26974487304688,300.65350341796875
20,344.34527587890625,358.8705139160156
21,590.7734375,355.5225830078125
22,495.9654541015625,304.24896240234375
23,380.47100830078125,264.36175537109375
6,471.25299072265625,258.7476806640625
15,75.13409423828125,195.17544555664062
18,918.578125,554.178955078125
19,228.58255004882812,299.67425537109375
20,343.0673828125,357.5084533691406
21,592.66064453125,356.49102783203125
22,497.34808349609375,304.8895263671875
23,381.66436767578125,264.9104309082031
6,471.3764953613281,258.6001892089844
15,74.62264251708984,194.90756225585938
18,924.1644287109375,557.6459350585938
19,227.79879760742188,298.8972473144531
20,341.8614501953125,355.9608459472656
21,594.517822265625,357.5369873046875
22,498.51849365234375,305.3955383300781
23,383.1603088378906,264.817626953125
6,471.14508056640625,258.4067687988281
15,73.78247833251953,194.36341857910156
18,932.8031616210938,563.071044921875
19,226.3395538330078,297.69573974609375
20,339.68841552734375,353.90655517578125
21,596.964111328125,359.58795166015625
22,500.78802490234375,306.360595703125
23,385.30126953125,267.20391845703125
6,471.1898193359375,258.4844665527344
15,73.01421356201172,193.95806884765625
18,939.13232421875,567.4949340820312
19,225.44398498535156,296.7904052734375
20,338.0591125488281,352.282470703125
21,598.999267578125,361.02301025390625
22,502.67755126953125,307.19366455078125
23,386.9971008300781,267.3954162597656
6,471.05859375,258.7882385253906
15,72.5357666015625,193.62136840820312
18,945.327880859375,571.0615234375
19,224.57479858398438,296.0615539550781
20,336.1795959472656,351.1766357421875
21,602.8369140625,362.8172607421875
22,504.4263000488281,307.73675537109375
23,387.8133239746094,268.4615478515625
6,470.99505615234375,258.3726806640625
15,72.50434875488281,193.3824005126953
18,951.2195434570312,574.2769775390625
19,223.91139221191406,295.4625244140625
20,334.5693359375,349.60809326171875
21,605.752197265625,364.4403076171875
22,506.17938232421875,308.12213134765625
23,388.29254150390625,269.58978271484375
6,470.93597412109375,257.7313232421875
15,72.07740783691406,192.8284912109375
18,956.7235107421875,577.7921142578125
19,223.1993408203125,294.99493408203125
20,332.85479736328125,347.8527526855469
21,608.5963134765625,365.90631103515625
22,509.077392578125,308.6743469238281
23,390.9173583984375,270.12225341796875
6,470.96209716796875,257.47076416015625
15,71.0649185180664,192.39816284179688
18,966.4254150390625,583.544677734375
19,222.20477294921875,293.7408447265625
20,330.888916015625,345.8246765136719
21,612.5523681640625,368.46466064453125
22,512.1988525390625,310.3495788574219
23,393.4351806640625,271.06781005859375
6,470.867431640625,257.34716796875
15,70.51727294921875,192.02035522460938
18,974.013916015625,587.9683227539062
19,221.4425811767578,292.76226806640625
20,329.75921630859375,344.407958984375
21,615.49365234375,370.0465393066406
22,513.6889038085938,311.42584228515625
23,394.5235290527344,271.6277770996094
6,471.02056884765625,257.66119384765625
15,69.82112121582031,191.62564086914062
18,980.2694091796875,592.518798828125
19,220.96029663085938,292.0743408203125
20,328.64739990234375,343.50885009765625
21,617.9921875,371.5364685058594
22,514.901611328125,312.26495361328125
23,395.11328125,272.0846862792969
6,471.209228515625,257.8841552734375
15,69.23185729980469,191.435791015625
18,986.7824096679688,596.0520629882812
19,220.210693359375,291.3935852050781
20,327.12908935546875,342.52294921875
21,620.16650390625,372.506591796875
22,515.7332763671875,312.73199462890625
23,397.4713439941406,272.42596435546875
6,471.2398986816406,257.8055419921875
15,68.41839599609375,191.23153686523438
18,992.8314208984375,599.3493041992188
19,219.72669982910156,290.5805358886719
20,325.7003479003906,341.4215087890625
21,622.916259765625,374.1744689941406
22,516.9856567382812,313.45361328125
23,398.61602783203125,272.60614013671875
6,471.0521240234375,257.8771667480469
15,67.33499145507812,190.9801025390625
18,1002.9969482421875,606.0199584960938
19,218.8978271484375,289.82159423828125
20,324.1981506347656,339.4966735839844
21,626.8972778320312,376.8948059082031
22,519.5379638671875,314.509765625
23,402.94476318359375,273.6058349609375
6,470.8203125,258.10595703125
15,66.56024169921875,190.770751953125
18,1011.014404296875,610.895263671875
19,217.81826782226562,289.07110595703125
20,322.71337890625,337.787841796875
21,629.85791015625,378.42669677734375
22,520.9871826171875,315.13623046875
23,405.38397216796875,274.1857604980469
6,470.99200439453125,258.07379150390625
15,65.92015838623047,190.50765991210938
18,1017.9654541015625,615.1689453125
19,216.98013305664062,288.2605895996094
20,320.9247131347656,336.72528076171875
21,632.3179931640625,380.04815673828125
22,522.96728515625,316.19439697265625
23,406.7159729003906,275.5179443359375
6,470.99969482421875,258.105224609375
15,65.38270568847656,190.3619842529297
18,1024.419677734375,619.2618408203125
19,216.27691650390625,287.5935974121094
20,319.48486328125,335.6700439453125
21,635.356689453125,381.52532958984375
22,525.037109375,317.5920104980469
23,408.1865234375,276.7930908203125
6,471.0393371582031,257.918701171875
15,64.77000427246094,190.03274536132812
18,1031.3045654296875,623.303955078125
19,215.2464599609375,286.9772033691406
20,318.17840576171875,334.68402099609375
21,638.8251953125,383.1195373535156
22,526.681640625,318.7123718261719
23,409.4385986328125,277.4604797363281
6,471.4856262207031,258.0986328125
15,63.97108840942383,189.3309326171875
18,1042.68701171875,630.31298828125
19,214.1085205078125,285.8723449707031
20,316.4307861328125,332.5389404296875
21,642.2698364257812,385.5460205078125
22,529.8493041992188,319.7498779296875
23,411.6710510253906,278.8443298339844
6,471.587890625,257.48291015625
15,63.67526626586914,188.76040649414062
18,1050.655029296875,635.116455078125
19,213.0338134765625,285.0841979980469
20,315.1692810058594,330.97711181640625
21,644.6182861328125,387.1679382324219
22,531.583740234375,320.5416259765625
23,412.9828186035156,279.3103332519531
6,471.78173828125,257.3063049316406
15,63.51451873779297,188.36581420898438
18,1058.4228515625,640.102294921875
19,212.20632934570312,284.3890075683594
20,313.77655029296875,329.7760009765625
21,647.283935546875,388.288818359375
22,533.5086669921875,321.4117736816406
23,414.1164245605469,279.91705322265625
6,471.8377685546875,257.2210998535156
15,63.15350341796875,188.18569946289062
18,1065.632080078125,644.40576171875
19,211.51014709472656,283.6767272949219
20,312.2412109375,328.838134765625
21,650.2245483398438,389.6317138671875
22,535.2435302734375,322.1298522949219
23,417.57183837890625,282.29205322265625
6,471.814208984375,257.18597412109375
15,62.676795959472656,187.9547576904297
18,1072.446533203125,649.026611328125
19,210.88128662109375,283.1526184082031
20,310.79412841796875,327.68853759765625
21,652.3074951171875,391.4080810546875
22,537.0393676757812,322.71612548828125
23,418.96331787109375,282.96002197265625
6,472.008544921875,257.0321960449219
15,61.587913513183594,187.45724487304688
18,1084.5523681640625,656.4906005859375
19,209.8505096435547,282.1064147949219
20,308.85357666015625,325.9753112792969
21,656.4593505859375,393.84796142578125
22,539.8410034179688,324.21240234375
23,422.42291259765625,284.674560546875
6,472.1312255859375,256.99798583984375
15,60.88214874267578,187.17506408691406
18,1093.7530517578125,662.3644409179688
19,209.13809204101562,281.3110656738281
20,307.56689453125,324.7337646484375
21,660.22607421875,395.8699645996094
22,541.9642333984375,325.3021240234375
23,424.20550537109375,285.87152099609375
6,472.2969970703125,256.90740966796875
15,60.35981750488281,186.91180419921875
18,1101.9130859375,667.541015625
19,208.4272918701172,280.8982849121094
20,305.8887939453125,323.7673034667969
21,662.88916015625,397.90478515625
22,543.667236328125,326.03814697265625
23,425.41876220703125,288.23419189453125
6,472.43072509765625,256.8641052246094
15,59.82209777832031,186.63461303710938
18,1109.857666015625,672.4012451171875
19,207.64788818359375,280.2222900390625
20,304.6173095703125,322.9462890625
21,665.5672607421875,399.2985534667969
22,545.4090576171875,326.84075927734375
23,426.34326171875,288.84893798828125
6,472.52789306640625,256.87255859375
15,59.420650482177734,186.322998046875
18,1118.16259765625,677.8150634765625
19,206.95083618164062,279.41162109375
20,303.719970703125,322.0576171875
21,668.1273193359375,400.67596435546875
22,547.0330810546875,327.4771728515625
23,427.3597412109375,290.1717224121094
6,472.7110595703125,257.0547790527344
15,58.554100036621094,185.8098907470703
18,1131.2691650390625,685.873291015625
19,205.91131591796875,278.26312255859375
20,302.077880859375,320.5073547363281
21,672.9419555664062,403.63470458984375
22,549.9014892578125,328.80401611328125
23,429.1410217285156,291.87945556640625
6,472.68621826171875,257.1741943359375
15,57.76860046386719,185.57339477539062
18,1141.203369140625,692.1646118164062
19,205.04022216796875,277.5030517578125
20,300.7393798828125,319.2073974609375
21,676.2449340820312,405.94207763671875
22,552.0751342773438,330.03094482421875
23,430.77789306640625,293.4393310546875
6,472.6242370605469,257.0926513671875
15,57.402671813964844,185.11788940429688
18,1150.1136474609375,698.0694580078125
19,204.14349365234375,276.96142578125
20,299.325927734375,317.8701171875
21,679.0433349609375,407.5853271484375
22,553.8992919921875,330.88201904296875
23,432.280029296875,294.7303466796875
6,472.36956787109375,257.068359375
15,56.95171356201172,184.70989990234375
18,1158.86572265625,703.3097534179688
19,203.3226318359375,276.2675476074219
20,298.25799560546875,316.66485595703125
21,681.604736328125,408.91546630859375
22,555.5235595703125,331.8058166503906
23,434.2562255859375,295.8391418457031
6,472.46551513671875,257.29217529296875
15,56.660457611083984,184.40191650390625
18,1167.7109375,708.768310546875
19,202.42977905273438,275.7555847167969
20,296.72686767578125,315.6893310546875
21,684.260498046875,410.7508850097656
22,557.6074829101562,332.73797607421875
23,435.7596435546875,296.74383544921875
6,472.37591552734375,257.143798828125
15,55.657997131347656,183.85342407226562
18,1181.8770751953125,717.4970092773438
19,201.09201049804688,274.7380676269531
20,294.69476318359375,314.25408935546875
21,689.033935546875,413.69281005859375
22,560.7363891601562,333.96148681640625
23,439.0306396484375,297.9562683105469
6,472.61700439453125,257.1977844238281
15,54.79627227783203,183.69070434570312
18,1193.108154296875,724.1478881835938
19,199.77239990234375,274.0871276855469
20,293.3466796875,313.0726318359375
21,692.722412109375,415.9897155761719
22,562.78759765625,334.935791015625
23,440.785888671875,298.29071044921875
6,472.7783203125,257.0375671386719
15,53.881324768066406,183.36837768554688
18,1203.191650390625,730.3800048828125
19,198.97598266601562,273.38287353515625
